
age: millenial-single-unknown-(have) credit card-working-travel,3597
age: millenial-single-unknown-(have) credit card-working-single child,1262
age: millenial-single-unknown-(have) credit card-unknown-travel,350
age: millenial-single-unknown-(have) credit card-unknown-buy car,82
age: millenial-single-unknown-(have) credit card-unknown-inc.savings,42
age: millenial-single-unknown-(have) credit card-unknown-unknown,12
age: millenial-single-unknown-(have) credit card-unknown-travel,1156
age: millenial-single-unknown-(have) credit card-unknown-single child,533
age: millenial-single-prof course,2138550
age: millenial-single-basic 9y-(have) money market-unknown-travel,8824
age: millenial-single-basic 9y-(have) money market-unknown-buy car,2164
age: millenial-single-basic 9y-(have) money market-unknown-inc.savings,2962
age: millenial-single-basic 9y-(have) money market-unknown-unknown,1057
age: millenial-single-basic 9y-(have) money market-unknown-travel,14157
age: millenial-single-basic 9y-(have) money market-unknown-single child,709
age: millenial-single-basic 9y-(have) money market-jobless,6864
age: millenial-single-basic 9y-(have) money market-part time-travel,1704
age: millenial-single-basic 9y-(have) money market-part time-buy car,1766
age: millenial-single-basic 9y-(have) money market-part time-inc.savings,849
age: millenial-single-basic 9y-(have) money market-part time-unknown,176
age: millenial-single-basic 9y-(have) money market-part time-travel,3769
age: millenial-single-basic 9y-(have) money market-part time-single child,945
age: millenial-single-basic 9y-(have) money market-unknown-travel,250
age: millenial-single-basic 9y-(have) money market-unknown-buy car,207
age: millenial-single-basic 9y-(have) money market-unknown-inc.savings,248
age: millenial-single-basic 9y-(have) money market-unknown-unknown,785
age: millenial-single-basic 9y-(have) money market-unknown-travel,1606
age: millenial-single-basic 9y-(have) money market-unknown-single child,52
age: millenial-single-basic 9y-(have) money market-working-travel,4263
age: millenial-single-basic 9y-(have) money market-working-buy car,6936
age: millenial-single-basic 9y-(have) money market-working-inc.savings,6694
age: millenial-single-basic 9y-(have) money market-working-unknown,295
age: millenial-single-basic 9y-(have) money market-working-travel,13218
age: millenial-single-basic 9y-(have) money market-working-single child,1262
age: millenial-single-basic 9y-(have) money market-unknown-travel,646
age: millenial-single-basic 9y-(have) money market-unknown-buy car,45
age: millenial-single-basic 9y-(have) money market-unknown-inc.savings,36
age: millenial-single-basic 9y-(have) money market-unknown-unknown,9
age: millenial-single-basic 9y-(have) money market-unknown-travel,1027
age: millenial-single-basic 9y-(have) money market-unknown-single child,280
age: millenial-single-basic 9y-(have) savings,267856
age: millenial-single-basic 9y-(have) checking-unknown-travel,2431
age: millenial-single-basic 9y-(have) checking-unknown-buy car,561
age: millenial-single-basic 9y-(have) checking-unknown-inc.savings,908
age: millenial-single-basic 9y-(have) checking-unknown-unknown,297
age: millenial-single-basic 9y-(have) checking-unknown-travel,2301
age: millenial-single-basic 9y-(have) checking-unknown-single child,167
age: millenial-single-basic 9y-(have) checking-jobless,21544
age: millenial-single-basic 9y-(have) checking-part time-travel,975
age: millenial-single-basic 9y-(have) checking-part time-buy car,3179
age: millenial-single-basic 9y-(have) checking-part time-inc.savings,4269
age: millenial-single-basic 9y-(have) checking-part time-unknown,440
age: millenial-single-basic 9y-(have) checking-part time-travel,5422
age: millenial-single-basic 9y-(have) checking-part time-single child,1646
age: millenial-single-basic 9y-(have) checking-unknown-travel,231
age: millenial-single-basic 9y-(have) checking-unknown-buy car,176
age: millenial-single-basic 9y-(have) checking-unknown-inc.savings,431
age: millenial-single-basic 9y-(have) checking-unknown-unknown,974
age: millenial-single-basic 9y-(have) checking-unknown-travel,1103
age: millenial-single-basic 9y-(have) checking-unknown-single child,72
age: millenial-single-basic 9y-(have) checking-working-travel,2688
age: millenial-single-basic 9y-(have) checking-working-buy car,10136
age: millenial-single-basic 9y-(have) checking-working-inc.savings,15661
age: millenial-single-basic 9y-(have) checking-working-unknown,431
age: millenial-single-basic 9y-(have) checking-working-travel,15537
age: millenial-single-basic 9y-(have) checking-working-single child,1964
age: millenial-single-basic 9y-(have) checking-unknown-travel,1329
age: millenial-single-basic 9y-(have) checking-unknown-buy car,434
age: millenial-single-basic 9y-(have) checking-unknown-inc.savings,421
age: millenial-single-basic 9y-(have) checking-unknown-unknown,34
age: millenial-single-basic 9y-(have) checking-unknown-travel,8465
age: millenial-single-basic 9y-(have) checking-unknown-single child,2214
age: millenial-single-basic 9y-(have) debit-unknown-travel,711
age: millenial-single-basic 9y-(have) debit-unknown-buy car,217
age: millenial-single-basic 9y-(have) debit-unknown-inc.savings,269
age: millenial-single-basic 9y-(have) debit-unknown-unknown,207
age: millenial-single-basic 9y-(have) debit-unknown-travel,414
age: millenial-single-basic 9y-(have) debit-unknown-single child,39
age: millenial-single-basic 9y-(have) debit-jobless,2277
age: millenial-single-basic 9y-(have) debit-part time-travel,295
age: millenial-single-basic 9y-(have) debit-part time-buy car,684
age: millenial-single-basic 9y-(have) debit-part time-inc.savings,409
age: millenial-single-basic 9y-(have) debit-part time-unknown,237
age: millenial-single-basic 9y-(have) debit-part time-travel,1327
age: millenial-single-basic 9y-(have) debit-part time-single child,320
age: millenial-single-basic 9y-(have) debit-unknown-travel,414
age: millenial-single-basic 9y-(have) debit-unknown-buy car,912
age: millenial-single-basic 9y-(have) debit-unknown-inc.savings,918
age: millenial-single-basic 9y-(have) debit-unknown-unknown,2820
age: millenial-single-basic 9y-(have) debit-unknown-travel,2269
age: millenial-single-basic 9y-(have) debit-unknown-single child,143
age: millenial-single-basic 9y-(have) debit-working-travel,685
age: millenial-single-basic 9y-(have) debit-working-buy car,2405
age: millenial-single-basic 9y-(have) debit-working-inc.savings,1361
age: millenial-single-basic 9y-(have) debit-working-unknown,704
age: millenial-single-basic 9y-(have) debit-working-travel,5369
age: millenial-single-basic 9y-(have) debit-working-single child,552
age: millenial-single-basic 9y-(have) debit-unknown-travel,67
age: millenial-single-basic 9y-(have) debit-unknown-buy car,11
age: millenial-single-basic 9y-(have) debit-unknown-inc.savings,10
age: millenial-single-basic 9y-(have) debit-unknown-unknown,2
age: millenial-single-basic 9y-(have) debit-unknown-travel,360
age: millenial-single-basic 9y-(have) debit-unknown-single child,97
age: millenial-single-basic 9y-(have) mortgage-unknown-travel,16201
age: millenial-single-basic 9y-(have) mortgage-unknown-buy car,4048
age: millenial-single-basic 9y-(have) mortgage-unknown-inc.savings,5601
age: millenial-single-basic 9y-(have) mortgage-unknown-unknown,1159
age: millenial-single-basic 9y-(have) mortgage-unknown-travel,19039
age: millenial-single-basic 9y-(have) mortgage-unknown-single child,975
age: millenial-single-basic 9y-(have) mortgage-jobless,197504
age: millenial-single-basic 9y-(have) mortgage-part time-travel,14683
age: millenial-single-basic 9y-(have) mortgage-part time-buy car,48341
age: millenial-single-basic 9y-(have) mortgage-part time-inc.savings,17283
age: millenial-single-basic 9y-(have) mortgage-part time-unknown,3251
age: millenial-single-basic 9y-(have) mortgage-part time-travel,178815
age: millenial-single-basic 9y-(have) mortgage-part time-single child,18675
age: millenial-single-basic 9y-(have) mortgage-unknown-travel,355
age: millenial-single-basic 9y-(have) mortgage-unknown-buy car,540
age: millenial-single-basic 9y-(have) mortgage-unknown-inc.savings,710
age: millenial-single-basic 9y-(have) mortgage-unknown-unknown,1287
age: millenial-single-basic 9y-(have) mortgage-unknown-travel,2614
age: millenial-single-basic 9y-(have) mortgage-unknown-single child,126
age: millenial-single-basic 9y-(have) mortgage-working-travel,13609
age: millenial-single-basic 9y-(have) mortgage-working-buy car,60364
age: millenial-single-basic 9y-(have) mortgage-working-inc.savings,52427
age: millenial-single-basic 9y-(have) mortgage-working-unknown,1665
age: millenial-single-basic 9y-(have) mortgage-working-travel,132113
age: millenial-single-basic 9y-(have) mortgage-working-single child,12492
age: millenial-single-basic 9y-(have) mortgage-unknown-travel,3635
age: millenial-single-basic 9y-(have) mortgage-unknown-buy car,928
age: millenial-single-basic 9y-(have) mortgage-unknown-inc.savings,597
age: millenial-single-basic 9y-(have) mortgage-unknown-unknown,57
age: millenial-single-basic 9y-(have) mortgage-unknown-travel,25273
age: millenial-single-basic 9y-(have) mortgage-unknown-single child,5547
age: millenial-single-basic 9y-(have) credit card-unknown-travel,6653
age: millenial-single-basic 9y-(have) credit card-unknown-buy car,1207
age: millenial-single-basic 9y-(have) credit card-unknown-inc.savings,958
age: millenial-single-basic 9y-(have) credit card-unknown-unknown,387
age: millenial-single-basic 9y-(have) credit card-unknown-travel,6050
age: millenial-single-basic 9y-(have) credit card-unknown-single child,794
age: millenial-single-basic 9y-(have) credit card-jobless,5716
age: millenial-single-basic 9y-(have) credit card-part time-travel,203
age: millenial-single-basic 9y-(have) credit card-part time-buy car,427
age: millenial-single-basic 9y-(have) credit card-part time-inc.savings,298
age: millenial-single-basic 9y-(have) credit card-part time-unknown,46
age: millenial-single-basic 9y-(have) credit card-part time-travel,1190
age: millenial-single-basic 9y-(have) credit card-part time-single child,1010
age: millenial-single-basic 9y-(have) credit card-unknown-travel,17
age: millenial-single-basic 9y-(have) credit card-unknown-buy car,22
age: millenial-single-basic 9y-(have) credit card-unknown-inc.savings,14
age: millenial-single-basic 9y-(have) credit card-unknown-unknown,58
age: millenial-single-basic 9y-(have) credit card-unknown-travel,148
age: millenial-single-basic 9y-(have) credit card-unknown-single child,27
age: millenial-single-basic 9y-(have) credit card-working-travel,3473
age: millenial-single-basic 9y-(have) credit card-working-buy car,26040
age: millenial-single-basic 9y-(have) credit card-working-inc.savings,10599
age: millenial-single-basic 9y-(have) credit card-working-unknown,494
age: millenial-single-basic 9y-(have) credit card-working-travel,47321
age: millenial-single-basic 9y-(have) credit card-working-single child,18312
age: millenial-single-basic 9y-(have) credit card-unknown-travel,1594
age: millenial-single-basic 9y-(have) credit card-unknown-buy car,1461
age: millenial-single-basic 9y-(have) credit card-unknown-inc.savings,777
age: millenial-single-basic 9y-(have) credit card-unknown-unknown,79
age: millenial-single-basic 9y-(have) credit card-unknown-travel,15700
age: millenial-single-basic 9y-(have) credit card-unknown-single child,6390
age: millenial-single-unknown-(have) money market-unknown-travel,1182
age: millenial-single-unknown-(have) money market-unknown-buy car,260
age: millenial-single-unknown-(have) money market-unknown-inc.savings,236
age: millenial-single-unknown-(have) money market-unknown-unknown,199
age: millenial-single-unknown-(have) money market-unknown-travel,949
age: millenial-single-unknown-(have) money market-unknown-single child,76
age: millenial-single-unknown-(have) money market-jobless,843
age: millenial-single-unknown-(have) money market-part time-travel,82
age: millenial-single-unknown-(have) money market-part time-buy car,113
age: millenial-single-unknown-(have) money market-part time-inc.savings,65
age: millenial-single-unknown-(have) money market-part time-unknown,45
age: millenial-single-unknown-(have) money market-part time-travel,310
age: millenial-single-unknown-(have) money market-part time-single child,53
age: millenial-single-unknown-(have) money market-unknown-travel,115
age: millenial-single-unknown-(have) money market-unknown-buy car,51
age: millenial-single-unknown-(have) money market-unknown-inc.savings,59
age: millenial-single-unknown-(have) money market-unknown-unknown,308
age: millenial-single-unknown-(have) money market-unknown-travel,183
age: millenial-single-unknown-(have) money market-unknown-single child,10
age: millenial-single-unknown-(have) money market-working-travel,368
age: millenial-single-unknown-(have) money market-working-buy car,351
age: millenial-single-unknown-(have) money market-working-inc.savings,228
age: millenial-single-unknown-(have) money market-working-unknown,132
age: millenial-single-unknown-(have) money market-working-travel,684
age: millenial-single-unknown-(have) money market-working-single child,72
age: millenial-single-unknown-(have) money market-unknown-travel,50
age: millenial-single-unknown-(have) money market-unknown-buy car,6
age: millenial-single-unknown-(have) money market-unknown-inc.savings,2
age: millenial-single-unknown-(have) money market-unknown-travel,105
age: millenial-single-unknown-(have) money market-unknown-single child,42
age: millenial-single-unknown-(have) savings,9952
age: millenial-single-unknown-(have) checking-unknown-travel,278
age: millenial-single-unknown-(have) checking-unknown-buy car,53
age: millenial-single-unknown-(have) checking-unknown-inc.savings,52
age: millenial-single-unknown-(have) checking-unknown-unknown,26
age: millenial-single-unknown-(have) checking-unknown-travel,197
age: millenial-single-unknown-(have) checking-unknown-single child,15
age: millenial-single-unknown-(have) checking-jobless,1407
age: millenial-single-unknown-(have) checking-part time-travel,36
age: millenial-single-unknown-(have) checking-part time-buy car,126
age: millenial-single-unknown-(have) checking-part time-inc.savings,97
age: millenial-single-unknown-(have) checking-part time-unknown,93
age: millenial-single-unknown-(have) checking-part time-travel,186
age: millenial-single-unknown-(have) checking-part time-single child,65
age: millenial-single-unknown-(have) checking-unknown-travel,44
age: millenial-single-unknown-(have) checking-unknown-buy car,57
age: millenial-single-unknown-(have) checking-unknown-inc.savings,86
age: millenial-single-unknown-(have) checking-unknown-unknown,102
age: millenial-single-unknown-(have) checking-unknown-travel,144
age: millenial-single-unknown-(have) checking-unknown-single child,14
age: millenial-single-unknown-(have) checking-working-travel,350
age: millenial-single-unknown-(have) checking-working-buy car,766
age: millenial-single-unknown-(have) checking-working-inc.savings,876
age: millenial-single-unknown-(have) checking-working-unknown,172
age: millenial-single-unknown-(have) checking-working-travel,1323
age: millenial-single-unknown-(have) checking-working-single child,171
age: millenial-single-unknown-(have) checking-unknown-travel,99
age: millenial-single-unknown-(have) checking-unknown-buy car,20
age: millenial-single-unknown-(have) checking-unknown-inc.savings,18
age: millenial-single-unknown-(have) checking-unknown-unknown,4
age: millenial-single-unknown-(have) checking-unknown-travel,502
age: millenial-single-unknown-(have) checking-unknown-single child,104
age: millenial-single-unknown-(have) debit-unknown-travel,629
age: millenial-single-unknown-(have) debit-unknown-buy car,259
age: millenial-single-unknown-(have) debit-unknown-inc.savings,209
age: millenial-single-unknown-(have) debit-unknown-unknown,255
age: millenial-single-unknown-(have) debit-unknown-travel,294
age: millenial-single-unknown-(have) debit-unknown-single child,41
age: millenial-single-unknown-(have) debit-jobless,3380
age: millenial-single-unknown-(have) debit-part time-travel,154
age: millenial-single-unknown-(have) debit-part time-buy car,415
age: millenial-single-unknown-(have) debit-part time-inc.savings,251
age: millenial-single-unknown-(have) debit-part time-unknown,222
age: millenial-single-unknown-(have) debit-part time-travel,832
age: millenial-single-unknown-(have) debit-part time-single child,231
age: millenial-single-unknown-(have) debit-unknown-travel,945
age: millenial-single-unknown-(have) debit-unknown-buy car,1377
age: millenial-single-unknown-(have) debit-unknown-inc.savings,1090
age: millenial-single-unknown-(have) debit-unknown-unknown,3229
age: millenial-single-unknown-(have) debit-unknown-travel,2933
age: millenial-single-unknown-(have) debit-unknown-single child,278
age: millenial-single-unknown-(have) debit-working-travel,606
age: millenial-single-unknown-(have) debit-working-buy car,1915
age: millenial-single-unknown-(have) debit-working-inc.savings,753
age: millenial-single-unknown-(have) debit-working-unknown,1226
age: millenial-single-unknown-(have) debit-working-travel,3929
age: millenial-single-unknown-(have) debit-working-single child,422
age: millenial-single-unknown-(have) debit-unknown-travel,82
age: millenial-single-unknown-(have) debit-unknown-buy car,24
age: millenial-single-unknown-(have) debit-unknown-inc.savings,8
age: millenial-single-unknown-(have) debit-unknown-unknown,12
age: millenial-single-unknown-(have) debit-unknown-travel,460
age: millenial-single-unknown-(have) debit-unknown-single child,119
age: millenial-single-unknown-(have) mortgage-unknown-travel,1146
age: millenial-single-unknown-(have) mortgage-unknown-buy car,244
age: millenial-single-unknown-(have) mortgage-unknown-inc.savings,147
age: millenial-single-unknown-(have) mortgage-unknown-unknown,197
age: millenial-single-unknown-(have) mortgage-unknown-travel,987
age: millenial-single-unknown-(have) mortgage-unknown-single child,56
age: millenial-single-unknown-(have) mortgage-jobless,10187
age: millenial-single-unknown-(have) mortgage-part time-travel,185
age: millenial-single-unknown-(have) mortgage-part time-buy car,520
age: millenial-single-unknown-(have) mortgage-part time-inc.savings,217
age: millenial-single-unknown-(have) mortgage-part time-unknown,411
age: millenial-single-unknown-(have) mortgage-part time-travel,1363
age: millenial-single-unknown-(have) mortgage-part time-single child,542
age: millenial-single-unknown-(have) mortgage-unknown-travel,154
age: millenial-single-unknown-(have) mortgage-unknown-buy car,253
age: millenial-single-unknown-(have) mortgage-unknown-inc.savings,177
age: millenial-single-unknown-(have) mortgage-unknown-unknown,531
age: millenial-single-unknown-(have) mortgage-unknown-travel,2151
age: millenial-single-unknown-(have) mortgage-unknown-single child,89
age: millenial-single-unknown-(have) mortgage-working-travel,899
age: millenial-single-unknown-(have) mortgage-working-buy car,4738
age: millenial-single-unknown-(have) mortgage-working-inc.savings,1251
age: millenial-single-unknown-(have) mortgage-working-unknown,1053
age: millenial-single-unknown-(have) mortgage-working-travel,16104
age: millenialage: millenial-single-unknown-(have) mortgage-working-single child,1255
age: millenialartm.)-unknown-(have) mortgage-unknown-travel,114
age: millenial-single-unknown-(have) mortgage-unknown-buy car,50
age: millenial-single-unknown-(have) mortgage-unknown-inc.savings,20
age: millenial-single-unknown-(have) mortgage-unknown-unknown,25
age: millenial-single-unknown-(have) mortgage-unknown-travel,1882
age: millenial-single-unknown-(have) mortgage-unknown-single child,340
age: millenial-single-unknown-(have) credit card-unknown-travel,158
age: millenial-single-unknown-(have) credit card-unknown-buy car,22
age: millenial-single-unknown-(have) credit card-unknown-inc.savings,6
age: millenial-single-unknown-(have) credit card-unknown-unknown,10
age: millenial-single-unknown-(have) credit card-unknown-travel,123
age: millenial-single-unknown-(have) credit card-unknown-single child,21
age: millenial-single-unknown-(have) credit card-jobless,79
age: millenial-single-unknown-(have) credit card-part time-buy car,6
age: millenial-single-unknown-(have) credit card-part time-inc.savings,2
age: millenial-single-unknown-(have) credit card-part time-unknown,4
age: millenial-single-unknown-(have) credit card-part time-travel,6
age: millenial-single-unknown-(have) credit card-part time-single child,10
age: millenial-single-unknown-(have) credit card-unknown-travel,2
age: millenial-single-unknown-(have) credit card-unknown-buy car,5
age: millenial-single-unknown-(have) credit card-unknown-inc.savings,1
age: millenial-single-unknown-(have) credit card-unknown-unknown,10
age: millenial-single-unknown-(have) credit card-unknown-travel,18
age: millenial-single-unknown-(have) credit card-unknown-single child,5
age: millenial-single-unknown-(have) credit card-working-travel,86
age: millenial-single-unknown-(have) credit card-working-buy car,402
age: millenial-single-unknown-(have) credit card-working-inc.savings,108
age: millenial-single-unknown-(have) credit card-working-unknown,79
age: millenial-single-unknown-(have) credit card-working-travel,847
age: millenial-single-unknown-(have) credit card-working-single child,299
age: millenial-single-unknown-(have) credit card-unknown-travel,25
age: millenial-single-unknown-(have) credit card-unknown-buy car,15
age: millenial-single-unknown-(have) credit card-unknown-inc.savings,8
age: millenial-single-unknown-(have) credit card-unknown-unknown,11
age: millenial-single-unknown-(have) credit card-unknown-travel,285
age: millenial-single-unknown-(have) credit card-unknown-single child,115
age: millenial-single-traveller-(have) money market-unknown-travel,16982
age: millenial-single-traveller-(have) money market-unknown-buy car,5750
age: millenial-single-traveller-(have) money market-unknown-inc.savings,4115
age: millenial-single-traveller-(have) money market-unknown-unknown,1576
age: millenial-single-traveller-(have) money market-unknown-travel,35533
age: millenial-single-traveller-(have) money market-unknown-single child,1720
age: millenial-single-traveller-(have) money market-jobless,17161
age: millenial-single-traveller-(have) money market-part time-travel,1266
age: millenial-single-traveller-(have) money market-part time-buy car,1693
age: millenial-single-traveller-(have) money market-part time-inc.savings,794
age: millenial-single-traveller-(have) money market-part time-unknown,195
age: millenial-single-traveller-(have) money market-part time-travel,6297
age: millenial-single-traveller-(have) money market-part time-single child,1233
age: millenial-single-traveller-(have) money market-unknown-travel,415
age: millenial-single-traveller-(have) money market-unknown-buy car,404
age: millenial-single-traveller-(have) money market-unknown-inc.savings,289
age: millenial-single-traveller-(have) money market-unknown-unknown,1085
age: millenial-single-traveller-(have) money market-unknown-travel,3177
age: millenial-single-traveller-(have) money market-unknown-single child,103
age: millenial-single-traveller-(have) money market-working-travel,11714
age: millenial-single-traveller-(have) money market-working-buy car,14827
age: millenial-single-traveller-(have) money market-working-inc.savings,7356
age: millenial-single-traveller-(have) money market-working-unknown,812
age: millenial-single-traveller-(have) money market-working-travel,41643
age: millenial-single-traveller-(have) money market-working-single child,3542
age: millenial-single-traveller-(have) money market-unknown-travel,1309
age: millenial-single-traveller-(have) money market-unknown-buy car,93
age: millenial-single-traveller-(have) money market-unknown-inc.savings,53
age: millenial-single-traveller-(have) money market-unknown-unknown,12
age: millenial-single-traveller-(have) money market-unknown-travel,2608
age: millenial-single-traveller-(have) money market-unknown-single child,709
age: millenial-single-traveller-(have) savings,877057
age: millenial-single-traveller-(have) checking-unknown-travel,8571
age: millenial-single-traveller-(have) checking-unknown-buy car,1861
age: millenial-single-traveller-(have) checking-unknown-inc.savings,2224
age: millenial-single-traveller-(have) checking-unknown-unknown,877
age: millenial-single-traveller-(have) checking-unknown-travel,9535
age: millenial-single-traveller-(have) checking-unknown-single child,657
age: millenial-single-traveller-(have) checking-jobless,76757
age: millenial-single-traveller-(have) checking-part time-travel,1735
age: millenial-single-traveller-(have) checking-part time-buy car,6270
age: millenial-single-traveller-(have) checking-part time-inc.savings,4341
age: millenial-single-traveller-(have) checking-part time-unknown,826
age: millenial-single-traveller-(have) checking-part time-travel,14360
age: millenial-single-traveller-(have) checking-part time-single child,3952
age: millenial-single-traveller-(have) checking-unknown-travel,519
age: millenial-single-traveller-(have) checking-unknown-buy car,597
age: millenial-single-traveller-(have) checking-unknown-inc.savings,874
age: millenial-single-traveller-(have) checking-unknown-unknown,2167
age: millenial-single-traveller-(have) checking-unknown-travel,3339
age: millenial-single-traveller-(have) checking-unknown-single child,196
age: millenial-single-traveller-(have) checking-working-travel,11987
age: millenial-single-traveller-(have) checking-working-buy car,47200
age: millenial-single-traveller-(have) checking-working-inc.savings,53651
age: millenial-single-traveller-(have) checking-working-unknown,1438
age: millenial-single-traveller-(have) checking-working-travel,128665
age: millenial-single-traveller-(have) checking-working-single child,9557
age: millenial-single-traveller-(have) checking-unknown-travel,4978
age: millenial-single-traveller-(have) checking-unknown-buy car,1833
age: millenial-single-traveller-(have) checking-unknown-inc.savings,935
age: millenial-single-traveller-(have) checking-unknown-unknown,83
age: millenial-single-traveller-(have) checking-unknown-travel,35338
age: millenial-single-traveller-(have) checking-unknown-single child,8509
age: millenial-single-traveller-(have) debit-unknown-travel,907
age: millenial-single-traveller-(have) debit-unknown-buy car,227
age: millenial-single-traveller-(have) debit-unknown-inc.savings,189
age: millenial-single-traveller-(have) debit-unknown-unknown,246
age: millenial-single-traveller-(have) debit-unknown-travel,568
age: millenial-single-traveller-(have) debit-unknown-single child,55
age: millenial-single-traveller-(have) debit-jobless,3113
age: millenial-single-traveller-(have) debit-part time-travel,160
age: millenial-single-traveller-(have) debit-part time-buy car,456
age: millenial-single-traveller-(have) debit-part time-inc.savings,191
age: millenial-single-traveller-(have) debit-part time-unknown,122
age: millenial-single-traveller-(have) debit-part time-travel,1138
age: millenial-single-traveller-(have) debit-part time-single child,216
age: millenial-single-traveller-(have) debit-unknown-travel,495
age: millenial-single-traveller-(have) debit-unknown-buy car,986
age: millenial-single-traveller-(have) debit-unknown-inc.savings,651
age: millenial-single-traveller-(have) debit-unknown-unknown,3252
age: millenial-single-traveller-(have) debit-unknown-travel,3051
age: millenial-single-traveller-(have) debit-unknown-single child,228
age: millenial-single-traveller-(have) debit-working-travel,858
age: millenial-single-traveller-(have) debit-working-buy car,3185
age: millenial-single-traveller-(have) debit-working-inc.savings,1039
age: millenial-single-traveller-(have) debit-working-unknown,1201
age: millenial-single-traveller-(have) debit-working-travel,9370
age: millenial-single-traveller-(have) debit-working-single child,847
age: millenial-single-traveller-(have) debit-unknown-travel,97
age: millenial-single-traveller-(have) debit-unknown-buy car,19
age: millenial-single-traveller-(have) debit-unknown-inc.savings,11
age: millenial-single-traveller-(have) debit-unknown-unknown,8
age: millenial-single-traveller-(have) debit-unknown-travel,630
age: millenial-single-traveller-(have) debit-unknown-single child,153
age: millenial-single-traveller-(have) mortgage-unknown-travel,26031
age: millenial-single-traveller-(have) mortgage-unknown-buy car,7047
age: millenial-single-traveller-(have) mortgage-unknown-inc.savings,3803
age: millenial-single-traveller-(have) mortgage-unknown-unknown,2261
age: millenial-single-traveller-(have) mortgage-unknown-travel,34569
age: millenial-single-traveller-(have) mortgage-unknown-single child,1857
age: millenial-single-traveller-(have) mortgage-jobless,389344
age: millenial-single-traveller-(have) mortgage-part time-travel,7601
age: millenial-single-traveller-(have) mortgage-part time-buy car,25665
age: millenial-single-traveller-(have) mortgage-part time-inc.savings,10491
age: millenial-single-traveller-(have) mortgage-part time-unknown,2818
age: millenial-single-traveller-(have) mortgage-part time-travel,87394
age: millenial-single-traveller-(have) mortgage-part time-single child,19828
age: millenial-single-traveller-(have) mortgage-unknown-travel,753
age: millenial-single-traveller-(have) mortgage-unknown-buy car,1245
age: millenial-single-traveller-(have) mortgage-unknown-inc.savings,771
age: millenial-single-traveller-(have) mortgage-unknown-unknown,3301
age: millenial-single-traveller-(have) mortgage-unknown-travel,6838
age: millenial-single-traveller-(have) mortgage-unknown-single child,360
age: millenial-single-traveller-(have) mortgage-working-travel,43509
age: millenial-single-traveller-(have) mortgage-working-buy car,241849
age: millenial-single-traveller-(have) mortgage-working-inc.savings,84877
age: millenial-single-traveller-(have) mortgage-working-unknown,7865
age: millenial-single-traveller-(have) mortgage-working-travel,862616
age: millenial-single-traveller-(have) mortgage-working-single child,60547
age: millenial-single-traveller-(have) mortgage-unknown-travel,6400
age: millenial-single-traveller-(have) mortgage-unknown-buy car,2350
age: millenial-single-traveller-(have) mortgage-unknown-inc.savings,890
age: millenial-single-traveller-(have) mortgage-unknown-unknown,172
age: millenial-single-traveller-(have) mortgage-unknown-travel,71910
age: millenial-single-traveller-(have) mortgage-unknown-single child,14607
age: millenial-single-traveller-(have) credit card-unknown-travel,6319
age: millenial-single-traveller-(have) credit card-unknown-buy car,1075
age: millenial-single-traveller-(have) credit card-unknown-inc.savings,584
age: millenial-single-traveller-(have) credit card-unknown-unknown,414
age: millenial-single-traveller-(have) credit card-unknown-travel,7269
age: millenial-single-traveller-(have) credit card-unknown-single child,1136
age: millenial-single-traveller-(have) credit card-jobless,5447
age: millenial-single-traveller-(have) credit card-part time-travel,114
age: millenial-single-traveller-(have) credit card-part time-buy car,264
age: millenial-single-traveller-(have) credit card-part time-inc.savings,176
age: millenial-single-traveller-(have) credit card-part time-unknown,36
age: millenial-single-traveller-(have) credit card-part time-travel,988
age: millenial-single-traveller-(have) credit card-part time-single child,635
age: millenial-single-traveller-(have) credit card-unknown-travel,29
age: millenial-single-traveller-(have) credit card-unknown-buy car,28
age: millenial-single-traveller-(have) credit card-unknown-inc.savings,14
age: millenial-single-traveller-(have) credit card-unknown-unknown,64
age: millenial-single-traveller-(have) credit card-unknown-travel,209
age: millenial-single-traveller-(have) credit card-unknown-single child,29
age: millenial-single-traveller-(have) credit card-working-travel,4150
age: millenial-single-traveller-(have) credit card-working-buy car,27941
age: millenial-single-traveller-(have) credit card-working-inc.savings,8267
age: millenial-single-traveller-(have) credit card-working-unknown,813
age: millenial-single-traveller-(have) credit card-working-travel,89328
age: millenial-single-traveller-(have) credit card-working-single child,26088
age: millenial-single-traveller-(have) credit card-unknown-travel,1610
age: millenial-single-traveller-(have) credit card-unknown-buy car,1184
age: millenial-single-traveller-(have) credit card-unknown-inc.savings,475
age: millenial-single-traveller-(have) credit card-unknown-unknown,99
age: millenial-single-traveller-(have) credit card-unknown-travel,21107
age: millenial-single-traveller-(have) credit card-unknown-single child,7470
age: millenial-single-university-(have) money market-unknown-travel,4083
age: millenial-single-university-(have) money market-unknown-buy car,997
age: millenial-single-university-(have) money market-unknown-inc.savings,789
age: millenial-single-university-(have) money market-unknown-unknown,289
age: millenial-single-university-(have) money market-unknown-travel,10445
age: millenial-single-university-(have) money market-unknown-single child,1249
age: millenial-single-university-(have) money market-jobless,3107
age: millenial-single-university-(have) money market-part time-travel,201
age: millenial-single-university-(have) money market-part time-buy car,245
age: millenial-single-university-(have) money market-part time-inc.savings,123
age: millenial-single-university-(have) money market-part time-unknown,31
age: millenial-single-university-(have) money market-part time-travel,815
age: millenial-single-university-(have) money market-part time-single child,397
