category,age,income,education,job,creditScore,balanceDeposite,mortgage,studentLoan,loan,loanDeposit,checking,moneyMarket
5,70,483.56641104438705,1,3,18.608964556126818,13964.551323953594,0.0,0.0,2164.8888483354226,1506.5738433904546,465.6249007208352,271.27935482821994
3,30,2167.979900334287,2,4,65.9270100492189,9014.461098820017,27639.49815695776,0.0,5175.613963848501,4174.671512771814,421.4444436498543,195.35812448448647
5,75,482.3734073564258,2,3,18.25303264171011,16292.57628250259,0.0,0.0,1826.2961825240975,1635.6330128597083,531.7079666270074,322.33110041323147
2,24,900.5764980523809,0,3,40.63549618017293,5043.017814382742,49202.91530853872,5482.643187448724,990.9231866632108,971.0071786110984,216.77123545352964,458.0765624026431
4,47,2988.394082826263,1,2,94.59153645422468,19030.987556118114,9880.606069189549,0.0,10474.409269995984,7531.370692285595,638.2647719033508,104.42843825754734
1,19,464.30995434329964,1,3,10.38481804032103,94.08862414309317,0.0,10989.580849801658,0.0,0.0,0.0,0.0
1,19,477.4017103046433,0,3,9.922203008775776,107.73769896520668,0.0,9071.472043994356,0.0,0.0,0.0,0.0
4,44,2838.0698573636237,2,0,86.2390039269655,20607.248945782994,10634.353000766661,0.0,9469.513390552158,8008.4297776693475,636.8540454526824,99.92797825602953
2,23,967.5452175576652,0,1,40.114214548265664,5156.009324730681,48440.81053361882,4695.059262333619,993.4545656537543,928.3481296096836,214.9408259884249,490.24027071203034
5,63,460.82648824334547,2,0,18.12433192977389,16181.573184405057,0.0,0.0,1908.0079820651151,1530.7714684148802,480.18242041809617,289.9887457746557
1,22,474.4911690563719,0,3,10.848269398044696,98.54008631859344,0.0,9910.895345653838,0.0,0.0,0.0,0.0
3,39,1963.663214651091,2,4,68.25813480964206,10395.892745138388,30184.2176936932,0.0,5113.474000372142,4360.526287929783,405.44688458288726,184.277313758632
2,27,1068.220179691683,3,1,40.34090120465514,5422.8903727024435,52814.1998575613,4839.540195103717,990.4566882131147,823.9781121526385,210.8328169359914,540.6268533110714
1,22,475.6110338708274,2,3,10.931974017495467,102.79470259717783,0.0,9938.911305433186,0.0,0.0,0.0,0.0
5,69,535.6975195076728,0,3,20.259022058072198,14289.267555097671,0.0,0.0,2106.335933227265,1487.9162569522061,509.06162100856295,298.184196598595
3,30,1994.119275822938,2,1,67.03756320194891,10797.281044111358,32058.177637564262,0.0,5225.281885221675,3674.9820162528977,425.2324275603321,213.5464376348466
4,43,3286.901609429602,2,2,96.96562971398691,21387.48948532332,10441.81698907974,0.0,9321.446654760919,8608.606585807702,637.878553032132,106.30963477414848
4,56,2932.332159050527,3,2,86.6590517522051,20011.095562610906,9460.979177370771,0.0,9572.906837676135,8333.831961011707,575.4924707347819,100.1323998550655
3,38,2067.0776267309748,1,1,64.20348500682142,9356.070686443825,30740.648695362288,0.0,4751.827720683528,4310.342187763039,410.6791669680423,196.43229153664365
1,21,450.12652903568505,1,3,10.251143130780582,103.7250065725177,0.0,10385.327494492682,0.0,0.0,0.0,0.0
5,66,480.58617770111624,1,3,21.161058406573325,14540.014593203894,0.0,0.0,1970.0532192810929,1623.5874188038351,468.75387155958015,281.5897926332515
5,63,518.1563273466257,3,3,18.07117617158525,15451.646893342038,0.0,0.0,2073.378465008552,1525.2921163893952,490.09241866470455,272.4036749881004
2,24,911.8818355666417,0,3,37.490487348665866,5291.89938323536,50443.02993018341,4886.492277980985,1073.0337373521706,983.4051878475382,202.188321993738,485.1528198617679
1,23,450.81108199513517,0,3,9.329668225291568,106.2506581836496,0.0,10864.463427187366,0.0,0.0,0.0,0.0
4,53,3083.084333098559,2,0,91.81545801863463,18386.06411865569,10894.068441416746,0.0,9325.02595552485,8198.070801123085,594.3837606088313,105.91438164093107
3,36,2039.9964933156189,1,2,65.69407926806782,10718.430327528924,29455.924328224577,0.0,5002.80064759084,4347.014280754808,379.9059702621456,201.68033886681695
3,34,1905.1753516143676,2,0,74.72600838725982,9080.228685208041,27349.103802447928,0.0,5164.4835963799105,3769.730301413491,411.9837203889619,211.791141780877
5,74,484.3789927655724,1,3,18.138060512107362,16497.536585083504,0.0,0.0,2164.698091236282,1436.3785832085093,473.9091877516732,310.9711504164919
1,22,488.29972057368076,1,3,10.246976934832059,106.14218765826816,0.0,9593.662855500083,0.0,0.0,0.0,0.0
4,53,2955.3318911409374,1,1,94.07085194120248,20966.378112426635,9808.646576072773,0.0,9432.813891333533,7385.742805883964,557.2170716260703,105.10014217318508
1,20,470.46475180118307,2,3,10.389700980141615,102.8015894350063,0.0,10335.27568146316,0.0,0.0,0.0,0.0
2,24,1038.1224694935042,2,3,41.014964773898356,4859.791457941173,54359.94371408317,4614.365719675618,1014.3132836588816,899.1480060891281,188.9852562942027,517.255088400214
3,31,1812.776245431613,2,4,66.53450480298255,10367.185224744444,29794.03876842385,0.0,4801.244016201279,4115.129238449844,394.4148644489285,194.685127054096
2,30,1072.2743826060766,2,4,37.21582415058872,5121.118197442176,47007.98706789407,4614.9823580262755,1052.31836405134,822.5520493242173,204.63196751917746,451.78953107190574
4,43,2845.01338361593,3,1,94.514212848078,19019.8280392987,10038.303958073106,0.0,10681.678110990013,7326.651869930716,591.3451590792987,104.26367675709525
2,25,1050.9726024100055,2,3,40.39218705865504,5019.937759556385,47618.607005219215,5322.895284253148,935.3230251948684,953.1622832585163,218.15034200036837,541.3223963253009
1,22,470.2171920150741,1,3,9.170689095398378,94.67613698157352,0.0,9742.753200711839,0.0,0.0,0.0,0.0
5,78,517.5823063432716,3,3,18.36789834757233,13975.64038927546,0.0,0.0,2088.120452024391,1613.1703289511902,518.3263520441632,300.6330471540188
4,48,3015.6747823434316,2,0,81.00589710993758,20429.941085056966,10480.249970035238,0.0,10945.711000819983,7475.315635894041,601.457238934962,109.86472672132152
1,22,472.5527299359106,1,2,10.336594070227658,90.35173831722392,0.0,10463.352575062952,0.0,0.0,0.0,0.0
2,28,920.7330741466428,2,1,37.1172793203621,5365.669590313724,48547.93011188995,5435.590057948376,1053.4728911406555,961.3145223244672,211.66781071457802,521.8953429039946
4,52,3018.541715544649,3,0,85.36335051802826,18994.60189541336,10748.07771163282,0.0,9378.106795319743,7490.743365033986,560.2164148666695,108.8747200118273
1,23,465.0553602920801,1,3,10.724023015848319,109.73993004563168,0.0,10135.472233319655,0.0,0.0,0.0,0.0
4,58,2785.390306283378,2,4,86.6682079284238,19825.496106370418,10876.751966599257,0.0,9941.514240792827,8422.00539021314,557.4731642994161,104.63381851867523
3,35,2086.2892515807216,3,1,75.6632648016844,9451.993939155953,28197.72414466756,0.0,5396.75687233031,4330.549725117028,424.183837251089,208.31778829533158
4,41,3004.6879893429555,2,4,97.49069601020378,21440.59573894987,10018.811321563167,0.0,9658.585586055273,8788.32006217109,583.9169353949164,109.05227416314644
4,50,3057.1035106094214,1,4,90.32714596530035,18711.064549286686,10289.411994290129,0.0,10836.44481656739,8482.79717063244,564.4082090500171,96.18738652061325
4,46,2914.641163369021,3,0,90.4436265537556,20711.004654673296,9423.432412194901,0.0,9303.792541029326,7908.085872997296,602.4763008766498,91.15275704854083
1,20,543.0862670090894,0,3,9.360511561105916,99.6955715708904,0.0,9435.279907000406,0.0,0.0,0.0,0.0
5,76,517.6819184747258,2,3,20.868172789648984,14118.603433949564,0.0,0.0,2189.520209283121,1441.1161923092263,483.8190999511522,289.7458218862163
2,28,948.6741869715541,3,4,39.93702509219305,4910.811859015757,50930.27546467399,5393.675473270777,966.6981102550723,869.6970887859895,185.69436831097983,483.03460387757224
2,23,982.6837163130283,0,4,39.11912982178888,4846.1810581288755,50145.62598682753,4694.943728883165,917.9618730982128,828.271956687305,217.7940896634438,545.0449941186056
3,35,2074.441686879848,3,2,76.0678674974245,9850.26523383251,27209.46574550818,0.0,4799.009897189603,3762.2162643358824,410.6454617802892,219.73047346619921
2,24,1099.3575182522195,1,0,39.084814342923515,5101.44166419016,53511.78190647763,5159.9608441166365,1039.5458481741032,851.4220379631182,218.04928967056688,477.46633208787324
4,59,2882.394217228215,1,2,96.4323488346177,21461.35973672539,10083.452457595828,0.0,10947.213107800952,8378.316387710218,568.7530448181508,96.67280463546534
5,73,482.1464125748475,1,3,21.95057913599684,16227.42338134798,0.0,0.0,2033.3140165437117,1562.905877413366,472.4715731095848,285.4826411747227
1,23,514.6326941675701,1,1,9.94937426186853,101.84183199418604,0.0,10187.678813612296,0.0,0.0,0.0,0.0
4,41,2726.0657369239425,3,4,88.05547229300696,19562.520576234467,9511.334957448043,0.0,10518.07516356285,7510.809119613573,638.2548634225477,95.64236564036844
5,62,544.98770272971,2,3,20.072321064589246,15332.584799407112,0.0,0.0,2090.889255162184,1350.0214239671313,536.9858256459004,300.9014101943029
4,60,2779.249838999027,2,1,87.26572506953978,18297.72451217506,10242.809649791196,0.0,9469.612108803074,7851.2761395651105,563.6974261325249,100.47861300768623
5,72,523.2870523964024,2,3,18.804376934326196,13853.165369301983,0.0,0.0,1871.855709215362,1589.918439427124,454.9076420542889,315.9404223762954
4,43,2769.1670563471566,1,0,82.82526227132601,20961.94391838299,10085.520536535165,0.0,9646.749648332903,7614.471042884451,560.3457773081317,101.75915989835168
2,30,1057.720610867656,0,4,36.478573204921545,4819.89448175259,48686.62622603353,4590.16348713016,946.2542699130229,958.5577606185014,201.5329650279956,543.7010794646056
5,67,476.31203363225876,0,3,18.28553177475002,13876.363160533838,0.0,0.0,2124.0633623332624,1525.7484954877345,544.8088538182537,323.815961888408
4,42,2765.9496678864743,1,1,88.13749165079008,21662.82202992503,9346.212389179518,0.0,9671.603242901634,8097.173180313315,540.4452254634568,99.26003043858898
3,37,2145.199686322992,2,1,67.37010404674211,10454.320379536144,27210.20754543229,0.0,5321.6216149414,4338.46737318862,414.02258716892726,217.6770384783343
3,32,1973.4655976686843,1,4,64.74195416442835,10407.650992903664,27468.596422500013,0.0,5417.421940909606,4253.486246629799,379.6587733595278,202.54644943841632
4,46,3138.166621963375,3,4,90.61015873824012,18975.844632665012,9242.258280150996,0.0,9976.28459482,7508.088785968139,612.6877759621987,92.78796859698296
2,29,974.6947170603372,0,0,43.19093615183577,5379.355041665576,53040.05249676468,4723.673141584481,1092.6459185293697,821.2786451147713,180.54260421934617,527.7797908368932
2,23,1064.8853435667968,3,4,36.53117456674171,5299.336923146915,52519.05188270636,4781.419774825745,975.2963047311956,921.2727287444295,200.47929070491602,478.84302511103743
3,39,2154.264074755966,2,2,65.7826010080463,9236.590205281687,30489.189175903535,0.0,5198.244068137508,4069.2847920316335,394.0898255431666,202.95658857269402
5,66,545.0774442069194,2,3,20.623489135973056,15735.685076791586,0.0,0.0,1912.8750914747875,1451.1024976420538,513.3694061884569,287.04283903418013
2,29,1005.5026253743433,1,3,36.61893537065188,4617.894507253157,47344.609711961806,4793.084467146399,1006.1995241904791,928.6944249950434,215.56606281837506,541.3386885301633
4,45,3007.7145602050773,1,4,85.10383872480693,20503.683527588164,10441.765804111994,0.0,10297.471476845649,8452.696946749234,653.0383491913832,107.64418756173707
1,21,527.7886745553475,2,3,10.460757684121171,109.52300996348463,0.0,9837.335061039923,0.0,0.0,0.0,0.0
4,41,2997.57550004556,2,0,85.75633416403568,18471.50207863575,10649.464333587417,0.0,9840.314808946256,7936.316347568755,584.3606082379115,95.47005986093389
3,35,2061.6339244857822,0,4,70.28373830619807,9205.697271480387,27776.789242001796,0.0,4731.473509802895,4200.153798945761,418.1243574949196,195.0648009903612
3,39,1810.4055841837162,2,4,72.69686306153108,10152.331439120268,30684.00139494238,0.0,5228.755075226661,3868.987310624684,361.55760115027897,198.83048945384488
5,65,451.50540032572354,1,3,19.895871519018606,14633.15720685498,0.0,0.0,2059.8061026454675,1634.9435133036998,459.37162082672273,315.8106346271017
2,28,963.8449092813635,1,4,36.101912645502566,4649.876810388401,48485.91314288454,4747.980003309137,1072.9311293248238,843.6328427342886,215.6822505333223,539.1115059135105
2,29,924.2661665647036,3,4,36.5086140068945,5083.051350712708,51316.05074620668,5453.135674781446,992.5784348085226,878.7546794602922,200.29484508164316,478.6780656275938
5,68,546.0230554557259,2,0,18.32107857329194,13662.177576921084,0.0,0.0,2099.869189276179,1402.0048640419832,474.1405218673556,290.5236652310515
4,45,2860.760774639016,2,1,97.52422751818483,18136.135964007968,10785.975869775835,0.0,9811.760749693745,7766.660927251039,626.8197442251812,108.4700584940463
5,74,461.77622852781985,3,3,21.291747346875358,14246.241319530682,0.0,0.0,1913.346046382486,1521.5538107057248,494.69327003287367,322.7543812700114
4,47,3017.8387263314057,2,0,82.84303242879804,20377.91007644166,9839.973943730802,0.0,10622.415917639455,7434.981020051016,659.1835564861881,106.25596934668285
2,26,1024.5686076509267,2,4,37.869798183011675,5119.015525361608,47679.11691712044,4537.187002743633,1040.0772837328682,897.083929722048,190.10302938996284,521.6755148472627
1,19,534.1435508308846,0,2,9.196280261700483,105.23579324280372,0.0,10739.32535633575,0.0,0.0,0.0,0.0
5,74,511.3996983684452,2,2,20.781551398462835,14403.841002370395,0.0,0.0,1929.1609808519531,1608.0290961332314,476.8838090202647,325.4361901191613
4,47,2734.00748159605,1,0,85.41282648449054,18384.20023243512,9956.598150866306,0.0,10736.820088076656,8411.605544056445,624.312142316159,109.0268018612934
2,24,963.2893806466273,0,4,41.308278725551155,4652.147721798434,49176.4621988238,5231.269416928841,955.6396305591294,835.2870248642718,205.73018529902268,537.5845628124133
5,71,526.0682241956075,2,3,20.47343373801881,16004.318251849223,0.0,0.0,2114.820169586242,1479.9733480892276,507.1139563120911,292.38272540461224
2,23,987.2956005418972,2,1,42.270761705456046,4642.966522004604,51255.16710106493,4611.680034911465,980.6542586098085,901.5974970535963,183.70260842980832,533.7806237744925
2,26,1018.9378008942859,2,4,42.16344859678287,4710.476023300494,52348.19366970498,4789.323292138919,1035.7480105818256,829.3218590143069,217.47609397207282,470.3719141005282
1,23,467.32634374133943,0,3,9.976169624250277,101.76739966641959,0.0,10764.095741176274,0.0,0.0,0.0,0.0
4,53,3039.4191086255164,1,4,91.9956760404075,19897.373782629773,9762.358852448373,0.0,10390.489533667162,7215.479380772214,545.356913737862,107.53499194919613
1,18,503.4902028434262,0,3,9.432513328601445,108.91566413577337,0.0,9790.416546409822,0.0,0.0,0.0,0.0
2,23,1007.6030646241792,2,3,37.91841422799291,5188.707651213288,47098.43710748281,4980.101996439038,1094.709254826811,944.7715703206331,187.1213814611027,517.3066547208224
5,80,451.51220504845327,2,3,18.877975738696254,14827.469099610962,0.0,0.0,1882.8918642719327,1533.2923014384005,462.40695295386837,298.25965554421157
3,32,1924.4668668217532,1,3,70.91131676647291,10248.216828240435,29203.11808671694,0.0,4510.176144874795,4390.7503311209,412.94745035448216,209.96597100221962
5,64,451.12547466045385,2,3,20.831169358600686,13559.900018272408,0.0,0.0,1905.2437657425921,1393.7409672684153,450.1470112093033,293.4507838312336
1,23,547.6289374359008,0,3,10.521647383578204,91.68223403169642,0.0,10618.460286808298,0.0,0.0,0.0,0.0
1,23,497.5973295278239,1,4,9.330432874787498,98.47990739992224,0.0,10443.092105600423,0.0,0.0,0.0,0.0
5,79,499.10987533366955,2,2,20.439364774623996,15130.931665978771,0.0,0.0,1816.0373183062698,1424.4593805188379,480.8331634874039,295.6888648364119
2,23,1052.3732663928793,0,3,40.602147597844436,5190.222205026282,45455.078073689496,4619.450106766229,1095.0323747827838,885.3779206829466,210.77734018127632,527.5369463623941
2,27,1000.8671554965877,0,0,41.62315831365559,5187.414703508071,47714.71198106319,4813.32337007087,917.217269159465,967.5934478525813,212.05448825918694,463.2031989631655
3,37,1881.7947599592173,1,4,73.16749104232512,9773.245849264047,31895.940406152356,0.0,5472.4413004159305,3861.5409449460285,416.5168213075957,192.35678379593463
2,30,955.1332562010361,2,1,41.62759009355466,4655.659611420068,45225.19174196311,5030.616416026117,993.5827626349908,843.6853968772789,207.4440195634879,490.3164120811473
4,50,2723.0755554228404,1,4,92.39615985953826,18706.91515400239,10141.071165152067,0.0,9271.662091362708,7988.507312061129,624.573111843035,103.15028611364413
4,58,3122.1322246072623,2,0,92.24747344060992,18001.20827359893,9762.489696103792,0.0,10494.438215690066,8622.33538936554,638.6928179472484,99.97078128436861
4,40,3205.9737726156927,3,4,90.79469869580176,18787.86109363083,9730.816099240541,0.0,9457.891356761462,7407.689794330822,573.1785853641192,105.81225232129609
4,41,2971.1338550118253,1,1,92.35575753763231,20452.88402491073,9786.692314682858,0.0,10065.304239593894,7936.288661699096,652.3223751260681,107.19467396488524
1,22,497.1826272068449,0,3,10.356720851650328,94.62835661462736,0.0,9667.301993145436,0.0,0.0,0.0,0.0
3,40,2088.3179611225364,2,4,75.82341708022022,9085.240119101833,31046.63181227336,0.0,5426.889840872719,4129.885183123825,393.6750077652299,198.6962108241497
2,27,1072.512517945208,2,4,43.54167849244544,5390.898830533916,49825.858341201885,5453.0246528197,1083.3442636632367,832.1907067054792,209.72157870743635,472.794945137177
3,36,2040.8191323125122,2,2,73.4939680113965,9972.086453174028,32041.26644767042,0.0,5250.321502263703,4317.470073056369,366.30860174752536,200.73068672816123
5,75,538.5216937640124,3,3,20.295387402164458,14655.928919976031,0.0,0.0,1979.470679915649,1544.9066665592916,549.710641831793,280.2157162975607
4,60,2772.825436489863,1,4,97.26212257026586,19239.808360258205,10752.20345802698,0.0,10225.434732541251,7939.141181737028,650.1808551139595,100.17420133159423
2,25,1025.9829651260227,2,4,43.797071106845884,5342.494123300773,49299.37202224366,4895.409260589816,940.5302786429376,822.8167293665211,202.77729554971637,461.08169993096215
3,37,2150.3155849011446,1,4,75.39729086496922,10881.492420206387,28844.960273453147,0.0,4882.73467953041,4020.592037454053,389.99555508371105,214.57534730689105
4,40,3168.562361438306,2,4,87.62424356348134,18278.165877906624,10707.427207431036,0.0,10999.311740371779,8783.3425265695,646.9660032771894,103.22411379888945
4,46,3092.308188358288,2,2,83.0629776261694,19476.716176290553,9039.779347471254,0.0,10173.432965844164,7924.922629062074,655.7640450665831,103.90417792240872
3,35,1846.084332100302,0,3,75.2126720537912,10042.480816374595,30384.0372546553,0.0,5465.416255375341,3738.7593332312035,420.29924552755796,209.64428098902647
5,72,455.37804031819206,1,3,21.936462275703533,14301.202804159648,0.0,0.0,1889.8396545671083,1528.5796906264977,542.5206777334545,322.034457999118
2,23,950.9083930459576,1,4,40.00791689865666,4759.883390785547,53649.823322133896,4709.720757567222,1033.1205305199621,934.5865605447889,206.47114108136824,490.31938494528225
2,23,1007.7195935505201,2,4,42.768044530155066,4655.720354533724,50797.64591047282,4823.945450473948,945.3809002256501,883.3858054956669,190.68564612322436,475.8885129570728
1,20,464.38670807601585,2,3,10.136225275187602,97.74862950881796,0.0,10370.823676054526,0.0,0.0,0.0,0.0
4,41,2792.2538220993724,2,4,86.04103610996002,20787.011223057154,9093.856060088578,0.0,9156.720739420249,8235.270575247258,622.5741399283712,100.35473400725982
4,50,3024.296222562002,3,4,87.86887467448823,20265.572896480622,10408.983558746035,0.0,9534.143818442766,8697.15469066455,634.0809285334212,104.92838281788917
4,56,2769.072809003681,1,0,85.58715424660394,19648.88617319803,9370.131147319582,0.0,10781.891638215546,7670.852055213493,577.8179620751607,93.49060018071816
3,31,2021.2713973705822,2,1,71.26269749843107,10384.7328318606,32757.44860521386,0.0,4817.20582581969,4389.4191465535405,364.8639735309486,182.4684587803592
3,39,2004.5831244500373,2,4,64.22219098052126,9315.51493567139,28693.803901300627,0.0,5275.316772425777,3694.8287704437585,405.14491398557857,198.27598589024788
1,19,483.39046927564226,0,1,10.352993375834288,91.43789513959169,0.0,10753.07777268347,0.0,0.0,0.0,0.0
1,20,513.6766896373031,1,3,9.512036593298212,108.89710780526414,0.0,9858.603307798054,0.0,0.0,0.0,0.0
3,35,2042.1911382952233,1,1,70.80474555790221,9535.675022617319,31857.167755148308,0.0,4599.452203780282,3848.8499003311285,400.73980122250646,203.6863340042744
5,73,547.9752741668664,2,3,21.048863297870778,14342.080185250785,0.0,0.0,2030.4715711268077,1448.2332102980251,452.1679931039049,271.63015127647276
4,50,3038.294351307876,0,4,98.20887765717276,18796.349512546472,9087.778577592517,0.0,10322.275447841163,7755.074202333759,613.3631656856779,105.66118995227968
4,52,2856.416148915885,1,3,90.57351112229725,19541.47953749678,10775.01087152507,0.0,9197.4222572981,7598.47807361153,595.0719533805191,105.35922214379447
5,60,466.65107629745967,2,3,21.6255309632376,14475.010262738113,0.0,0.0,2130.781358638127,1590.0563524234055,500.05814559857004,321.6617626240138
4,43,3074.7606518966277,1,4,98.50652812261615,20643.53899997552,9477.4650469793,0.0,9760.559791230457,8268.937380538133,589.5574254171447,94.38309439165118
2,26,941.7975410088292,0,1,37.867608222591215,4591.7579027652,46036.31184991175,4902.377067458857,1053.3714448001024,822.7451076222208,189.33684184053394,538.1804692637501
3,30,2173.0010803137698,1,4,71.70765538393717,9418.09281721773,31046.2854736236,0.0,4569.581708727228,3816.1687237572482,434.7968983042038,215.7153642992562
5,77,460.2129119662677,1,3,19.867081329518655,14057.974195084278,0.0,0.0,1894.6155808102483,1515.054119976079,476.8245823819009,308.34351880867666
1,21,497.2039014878067,0,3,10.785776149546221,109.58611295237617,0.0,9434.039275941503,0.0,0.0,0.0,0.0
2,27,1040.5656466536702,3,4,41.12544515663564,4893.829279941908,46510.236428611825,4989.5373322356,1047.2491289606137,873.381180862027,195.34445285693863,454.5605317014553
1,20,482.306342492359,0,3,10.642237367652605,106.13695319936932,0.0,10598.996012352165,0.0,0.0,0.0,0.0
3,32,1998.1656352062637,2,4,71.40161001435365,9716.206280676615,30531.41385850964,0.0,4875.224588707059,3644.863866211008,374.45331128622786,205.17963122587193
3,32,2099.527673100366,2,1,63.012792410544264,10794.38567863275,28177.904128262537,0.0,5040.580978309624,4349.626680666283,403.2850886924667,205.18483870709312
3,39,2040.2912413482716,2,4,68.85606838634797,10688.099342108926,32392.68312046288,0.0,5140.853053246818,3759.9676336831812,391.05968978662065,197.7752022002067
1,19,516.3569338750464,1,3,9.36906907659017,101.92124160884245,0.0,9877.61949060324,0.0,0.0,0.0,0.0
2,25,1080.3109450610705,1,4,43.27474048691465,5154.121925833798,54205.440166979715,4606.475568100344,993.495805530755,854.1456950126529,199.24819255663547,450.9722276622549
5,79,480.53356560264837,2,3,19.589248849425598,14443.199924191726,0.0,0.0,2165.8324392302784,1439.398618375106,534.8400017292342,298.28763413566054
2,26,1034.6825936310872,2,3,42.94422589864099,4575.128880050043,46115.82816874575,5253.604872817385,1036.7457988706024,906.0972364422428,195.30055516835705,520.2505305716105
5,71,514.9596304433562,2,3,20.89819369129065,14468.408798846049,0.0,0.0,1833.7001242819654,1495.4578131826015,490.2254444458857,320.26634465845905
2,26,1076.0662918520477,2,2,37.40094119685057,5134.213880283677,48687.46339511505,4920.953523354552,1095.5330904071252,886.9918075466469,193.9482560715315,464.56736759455407
1,20,496.2832399093251,1,3,9.678991439392444,108.34856665386442,0.0,10759.021074693139,0.0,0.0,0.0,0.0
5,76,478.1677165689607,2,3,21.269332828672255,15465.853959496391,0.0,0.0,2141.862242932032,1639.3893169110565,452.26430480770614,287.23692842480926
5,73,490.8115647908314,3,2,18.30477958737505,15105.009939497111,0.0,0.0,1963.0143548195733,1392.617994433599,497.7550664515663,309.00338980219993
2,28,955.8526995230416,1,3,38.77072916046127,4781.9577175448485,54475.787175920945,5176.5171218155365,1030.3207452756883,868.8708682561279,197.14855661577155,505.1252772223686
2,28,941.3181216977541,2,4,41.069935491623774,5299.674594324624,45329.697437060284,4654.701923944471,974.5836329513345,884.480400496866,215.92142410854802,532.2556466190136
2,30,963.9341576509053,0,3,43.796188462168615,4681.944981483356,53272.517522371665,5138.379226820194,969.8863017953242,819.0258118780581,190.3685208859839,461.30171810779
1,19,524.7795133073422,1,3,9.783359680393016,94.0793533795828,0.0,10227.075802931755,0.0,0.0,0.0,0.0
2,27,914.9857723202778,3,3,42.83868015975083,4628.876594360061,51722.800762956234,4991.427504422606,941.0009524537858,824.3638418015861,201.34336513663513,457.7965605128061
2,23,1090.5001543499156,2,3,37.662910138519464,5435.3162262113465,45345.02561505849,4671.564228251145,1075.592428872289,842.8960124531746,181.0930837354674,481.17699075139205
2,24,999.6557861640814,1,3,42.26646519591301,4638.195759571617,50891.31721918794,4754.115802783283,904.9534235205184,876.0400706863638,189.46413189511134,462.94626085025357
3,36,1960.1400189886645,2,3,74.08564778295988,9984.600111977714,32737.28975344266,0.0,5210.49804304527,3842.39140665012,416.6921496786287,209.7452594826353
1,22,450.4432280474651,1,3,9.574156818704738,97.53657040776389,0.0,9419.141408704589,0.0,0.0,0.0,0.0
1,18,476.3719465860783,0,3,10.534397190295978,93.56325214442919,0.0,9520.483582485469,0.0,0.0,0.0,0.0
1,21,537.5606472282345,1,4,9.554612155475498,97.95855803002502,0.0,9293.298586443143,0.0,0.0,0.0,0.0
1,23,499.5642171441414,0,3,9.37306151895187,93.33426243433237,0.0,9327.213905485138,0.0,0.0,0.0,0.0
3,30,2142.844652385391,2,3,66.90811461498281,9061.52995178412,27306.8480877179,0.0,4949.066587801653,3714.4910119448723,383.60448798298876,208.33203769877065
5,71,525.5243153066962,3,3,19.29322581966996,14794.401485546878,0.0,0.0,1974.3328629701107,1626.8748013100535,475.5359595564485,305.96128511091075
4,56,3112.1270671702637,2,1,86.64742399174906,20846.307495196656,10973.818535046552,0.0,9447.609301576878,7804.695173340576,643.5193563170592,94.98181688897593
5,70,515.444331363492,2,3,20.754046051872464,13761.67848749657,0.0,0.0,2116.6251390588204,1515.7517801585336,527.4330371428942,290.7389545800315
5,69,452.9926178422733,2,3,21.018384933867793,15295.092950091144,0.0,0.0,1910.2599373306593,1361.9070568672307,547.0209113132277,278.5288250076254
4,43,2798.4225801477355,1,4,84.68637985972076,20165.17284035919,10155.424207349575,0.0,10204.807274711682,8113.861564425157,545.328131163591,108.70284056701077
5,67,544.409276439301,2,3,20.466144248079246,14823.437355206906,0.0,0.0,1802.739161566034,1543.685723016334,455.9190867226036,309.09768831408064
4,49,2981.3730708120233,0,0,84.55956918103759,18581.054025111913,10501.389198543198,0.0,10691.362378186928,8207.740276468341,609.3876509188248,99.36660269788432
3,34,2197.7392558143124,2,0,70.07613473635102,10767.788550411875,28879.122518794113,0.0,4746.680413590261,4334.635743099743,403.2298783578148,197.28778929373917
1,18,470.6296095730846,0,3,9.489123235216422,102.89953970857178,0.0,9538.782227549555,0.0,0.0,0.0,0.0
4,56,2983.685137388215,3,2,86.59230952192905,18953.913073555963,9387.125883675646,0.0,9479.423753167513,7513.288515416205,619.4622271535915,100.53950453450395
5,69,529.6232324390096,2,3,18.4137384017917,14953.006418940187,0.0,0.0,2130.566891065222,1485.7756524466156,510.916070923994,305.98376761168464
2,28,1068.5974466463456,0,4,38.428693064967376,4619.532141273779,45801.46620875767,4818.483193081005,1009.4638459214824,911.1210108311286,189.3188946781808,516.3962149337276
3,35,2113.43021062789,2,2,65.30878105213496,9223.193715371406,30659.8592346391,0.0,5331.039429034075,4151.749817056662,393.08233181906917,184.7276272903562
2,27,924.5381467805206,2,4,40.947724898764584,4800.803058454469,47005.26116236391,5165.667232523465,1025.0620896733506,842.7841192315166,212.1871909097854,538.4829187714518
3,37,1845.0677354624042,3,1,75.70386361518071,10187.609007180698,29451.16931031945,0.0,5222.983762222098,3714.0429761959563,381.8668901139411,180.02362724801628
2,25,1002.3801265999643,1,3,43.32941900517141,4599.397494044737,48942.833117406466,5404.333562697588,991.9660609621397,871.3627674496528,209.68147928648972,514.5439755769131
4,49,2999.492174675533,2,4,94.7059815713429,21035.846070598243,10411.299700057782,0.0,9192.265982602796,8219.504134847419,589.0432302549636,100.04416403406249
5,67,549.1026996637438,3,3,19.73429561575773,13970.627878235868,0.0,0.0,2143.700266459101,1394.2505078707331,452.6101529868517,294.0345307644877
